address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
28 Choa Chu Kang St 64,"28, Choa Chu Kang Street 64, Yew Tee, Choa Chu Kang, Southwest, 689097, Singapore",1.3980589,103.75064957627583,Choa Chu Kang,West,YEW TEE MRT STATION,1.397535018,103.7474051,0.36533608401863615,4.384033008223634,1700.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/the-windermere-condo-BSXeadUHRX6U7DDYfXAupy
139 Pasir Ris Grove,"Pasir Ris Grove, Pasir Ris, Northeast, 518074, Singapore",1.3729115,103.9449287,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,0.482447679932884,5.789372159194609,1400.0,Condo,Common room,130.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/dnest-condo-mxz4Nxhrg2WYN7caVfPQeD
716 Ang Mo Kio Avenue 6,"716, Ang Mo Kio Avenue 6, Ang Mo Kio, Central, 560716, Singapore",1.37148765,103.84586579511719,Ang Mo Kio,North-East,ANG MO KIO MRT STATION,1.369347304,103.849933,0.5109376611330704,6.131251933596844,1000.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/716-ang-mo-kio-avenue-6-hdb-eGqgDBRwmymQ9mXWsxSvLd
231 Hougang Street 21,"231, Hougang Street 21, Hougang, Northeast, 530208, Singapore",1.3583002999999998,103.88795189037666,Hougang,North-East,KOVAN MRT STATION,1.360179171,103.8850649,0.3829398916539851,4.595278699847822,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/231-hougang-street-21-hdb-iyshKx4tjcy5oMkTL836Zn
Yunnan Gardens,"Yunnan Gardens, Jurong West, Southwest, 638301, Singapore",1.33828435,103.69108941866651,Jurong West,West,PIONEER MRT STATION,1.337586882,103.6973215,0.6971143749200958,8.365372499041149,2300.0,Terraced House,Master room,500.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/yunnan-walk-1-landed-hqWEgGibFW7zg2y6b7dHFk
12 Simei St 1,"Simei Street 1, Simei, Southeast, 520119, Singapore",1.3434547,103.951988,Tampines,East,SIMEI MRT STATION,1.343202895,103.9533717,0.15634572878357006,1.8761487454028405,1500.0,Condo,Master room,500.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/melville-park-condo-gRYtrQAaeG4jbtZ3TjhQGR
185B Rivervale Crescent,"185B, Rivervale Crescent, Seng Kang, Northeast, 540150, Singapore",1.3929461,103.90699473099329,Seng Kang,North-East,RUMBIA LRT STATION,1.391468497,103.9059736,0.1996995134703299,2.396394161643959,800.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/185b-rivervale-crescent-hdb-ZXc3stoLQVeDVZruqJhd87
208 Loyang Ave,"208, Loyang Avenue, Changi, Southeast, 509062, Singapore",1.3668171,103.96964797607203,Changi,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,2.044840976837605,24.538091722051256,1600.0,Condo,Master room,90.0,UNFURNISHED,2023-09-22,https://99.co/singapore/rooms/property/loyang-valley-condo-ZiNmTKKDpEScuyYHdknDe6
Loyang Valley,"Loyang Valley, Changi, Southeast, Singapore",1.36824645,103.97040420158967,Changi,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,2.206778593729561,26.48134312475473,1400.0,Cluster House,Common room,80.0,PARTIALLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/loyang-avenue-landed-RY6pTSWmQCGbirVEpz3GyU
274 Bangkit Road,"274, Bangkit Road, Bangkit, Bukit Panjang, Northwest, 670260, Singapore",1.3771425499999999,103.77484437499999,Bukit Panjang,West,BANGKIT LRT STATION,1.380017897,103.7726491,0.40221317341312135,4.826558080957456,800.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/274-bangkit-road-hdb-cEqV3UVXnqpF2kQz4gxEDq
645 Jurong West Street 61,"645, Jurong West Street 61, Yunnan, Jurong West, Southwest, 640645, Singapore",1.3390887999999999,103.69655672330583,Jurong West,West,PIONEER MRT STATION,1.337586882,103.6973215,0.18739964424298147,2.2487957309157776,850.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/645-jurong-west-street-61-hdb-SCZ2V5PFqgpmZyssX26yRu
690C Woodlands Drive 75,"690C, Woodlands Drive 75, Woodlands, Northwest, 730888, Singapore",1.4429678,103.8079058,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.8133465478389055,9.760158574066866,1000.0,HDB,Common room,129.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/690c-woodlands-drive-75-hdb-Tr9jNuMtbkKWNbNqKxE43v
290G Bukit Batok Street 24,"290G, Bukit Batok Street 24, Bukit Batok, Southwest, 656290, Singapore",1.34322515,103.75700463125042,Bukit Batok,West,BUKIT BATOK MRT STATION,1.349034109,103.7495668,1.0492159504959881,12.590591405951859,800.0,HDB,Common room,161.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/290g-bukit-batok-street-24-hdb-YRbBJNTPz26XEbg4zAycY5
425B Northshore Crescent,"425B, Northshore Crescent, Northshore, Punggol, Northeast, 822425, Singapore",1.4196092999999999,103.90688559219322,Punggol,North-East,PUNGGOL POINT LRT STATION,1.41684852,103.9066508,0.3080922243327347,3.6971066919928166,1000.0,HDB,Common room,1076.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/425b-northshore-crescent-hdb-L2jXTxbqrSj2un4s3AXSJ5
485 Segar Road,"485, Segar Road, Fajar, Bukit Panjang, Northwest, 670485, Singapore",1.38867525,103.77127857607204,Bukit Panjang,West,SEGAR LRT STATION,1.387772131,103.7695984,0.2120577526898502,2.544693032278202,900.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/485-segar-road-hdb-JCuVyHUq8rcyDXtJX5G97z
522 Woodlands Drive 14,"Woodlands Drive 14, Woodlands, Northwest, 738079, Singapore",1.4338723,103.7902791,Woodlands,North,WOODLANDS MRT STATION,1.436875128,103.7864851,0.5379166476914953,6.454999772297943,1350.0,HDB,Master room,107.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/522-woodlands-drive-14-hdb-KfYR33ptVstMThXakrBA33
24 Teban Gardens Road,"24, Teban Gardens Road, Teban Gardens, Jurong East, Southwest, 600024, Singapore",1.3234712000000002,103.7379560121427,Jurong East,West,JURONG EAST MRT STATION,1.33315262,103.7422865,1.1792584530929995,14.151101437115994,1400.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/24-teban-gardens-road-hdb-WL4Giai2ViTmNxQ7dWunq3
168 Bukit Batok West Avenue 8,"168, Bukit Batok West Avenue 8, Bukit Batok, Southwest, 650168, Singapore",1.3471761,103.74126185888107,Bukit Batok,West,BUKIT BATOK MRT STATION,1.349034109,103.7495668,0.9460464620668064,11.352557544801677,1100.0,HDB,Master room,161.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/168-bukit-batok-west-avenue-8-hdb-RuahFWeZvJAuSggppe4tg5
867 Yishun Street 81,"Yishun Street 81, Yishun, Northwest, 760845, Singapore",1.4155632,103.8356313,Yishun,North,KHATIB MRT STATION,1.41738337,103.8329799,0.357533537722573,4.290402452670876,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/867-yishun-street-81-hdb-CLzRMn8sAufP6NZkrUS2XM
204D Punggol Field,"Punggol Field, Punggol, Northeast, 828848, Singapore",1.3956591,103.9109446,Punggol,North-East,MERIDIAN LRT STATION,1.396912053,103.9089502,0.2618436488885824,3.142123786662989,950.0,HDB,Common room,1076.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/204d-punggol-field-hdb-dWjwegpRuVZqes6DuBqixM
50 Bukit Batok East Ave 5,"50, Bukit Batok East Avenue 5, Regent Heights, Bukit Batok, Southwest, 659801, Singapore",1.352117,103.75674050926281,Bukit Batok,West,BUKIT BATOK MRT STATION,1.349034109,103.7495668,0.8680167734605,10.416201281526,1800.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/regent-heights-condo-HULRWqmazswLcwvzifKKWS
105 Spottiswoode Pk Rd,"Spottiswoode Park Estate, 105, Spottiswoode Park Road, Spottiswoode Park Estate, Bukit Merah, Central, 088660, Singapore",1.2737921,103.8345038,Bukit Merah,Central,OUTRAM PARK MRT STATION,1.281404978,103.8391265,0.9902883283323888,11.883459939988665,1600.0,Condo,Common room,161.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/spottiswoode-park-condo-83LtZsNahD5oCsmgrkriJH
802A Keat Hong Close,"802A, Keat Hong Close, Keat Hong, Choa Chu Kang, Southwest, 681802, Singapore",1.3745033,103.7434393058213,Choa Chu Kang,West,SOUTH VIEW LRT STATION,1.380298287,103.7452918,0.6764785893915847,8.117743072699016,900.0,HDB,Common room,215.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/802a-keat-hong-close-hdb-4WXR6vDFXhXpKsw9Drt4FH
643 Yishun Street 61,"Yishun Street 61, Yishun, Northwest, 769028, Singapore",1.4180955,103.8386676,Yishun,North,KHATIB MRT STATION,1.41738337,103.8329799,0.637189207247206,7.646270486966472,1200.0,HDB,Common room,1614.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/643-yishun-street-61-hdb-39poBxJjEvpGhRizK6RMaW
Upper Bukit Timah Road,"Upper Bukit Timah Road, Jelebu, Bukit Panjang, Northwest, 679696, Singapore",1.3718541,103.7633055,Bukit Panjang,West,CASHEW MRT STATION,1.369369831,103.7646944,0.3164571666129118,3.7974859993549415,1200.0,Terraced House,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/upper-bukit-timah-road-landed-GfJRK8u7BCdteGPjczv8oA
162B Punggol Central,"Blk 162B, 162B, Punggol Central, Punggol Field East, Punggol, Northeast, 820649, Singapore",1.3964221,103.9145781503546,Punggol,North-East,RIVIERA LRT STATION,1.394524496,103.9161661,0.2751032940811617,3.3012395289739405,850.0,HDB,Common room,200.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/162b-punggol-central-hdb-fuxjXoYdmTg4sxcZVhKJA
Seletar Hills Estate,"Seletar Hills Estate, Yio Chu Kang Road, Seletar Hills, Serangoon, Central, 790404, Singapore",1.3870489,103.872999,Serangoon,North-East,FERNVALE LRT STATION,1.391885888,103.8763086,0.6516389349603601,7.81966721952432,1600.0,Semi-D,Common room,250.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/nim-green-landed-TvfVfM6bACYUcbmjRGTHEk
150 Bishan Street 11,"Yang Ming Seafood, 150, Bishan Street 11, Bishan, Central, 570150, Singapore",1.3446789,103.85577,Bishan,Central,BISHAN MRT STATION,1.350838988,103.848144,1.0898826594940578,13.078591913928694,1200.0,HDB,Common room,250.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/150-bishan-street-11-hdb-MuD5sBT8TE7i6jpzCXLPGY
20 Teban Gardens Road,"20, Teban Gardens Road, Teban Gardens, Jurong East, Southwest, 600020, Singapore",1.3238598000000001,103.73877223955415,Jurong East,West,JURONG EAST MRT STATION,1.33315262,103.7422865,1.1046973450214668,13.256368140257601,1000.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/20-teban-gardens-road-hdb-NKJLVQVDYbAKGzqEbndoSb
285 Choa Chu Kang Avenue 3,"285, Choa Chu Kang Avenue 3, Peng Siang, Choa Chu Kang, Southwest, 680285, Singapore",1.3801142,103.7419151640001,Choa Chu Kang,West,SOUTH VIEW LRT STATION,1.380298287,103.7452918,0.3759135843935505,4.510963012722606,800.0,HDB,Common room,250.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/285-choa-chu-kang-avenue-3-hdb-jw5pBRxt5MXwppWxK3vH4g
607 Senja Road,"Blk 607, 607, Senja Road, Senja, Bukit Panjang, Northwest, 677742, Singapore",1.38247195,103.76146187262316,Bukit Panjang,West,SENJA LRT STATION,1.382692296,103.7623672,0.10357811054303397,1.2429373265164076,1200.0,HDB,Common room,107.0,PARTIALLY FURNISHED,2023-09-23,https://99.co/singapore/rooms/property/607-senja-road-hdb-jmQGhpJSHUvKHnLN7HrG4G
250A Compassvale Street,"250A, Compassvale Street, Compassvale, Seng Kang, Northeast, 541250, Singapore",1.39167545,103.90005658416956,Seng Kang,North-East,COMPASSVALE LRT STATION,1.394493046,103.9004925,0.3170275883500017,3.8043310602000204,950.0,HDB,Common room,97.0,FULLY FURNISHED,2023-09-23,https://99.co/singapore/rooms/property/250a-compassvale-street-hdb-KPnn8unC9U4Yv3xxuG63FD
768 Yishun Avenue 3,"768, Yishun Avenue 3, Khatib, Yishun, Northwest, 760774, Singapore",1.4244218499999999,103.83388657777543,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,0.5720095869305508,6.86411504316661,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/768-yishun-avenue-3-hdb-3Savz4MCfg9iYC4Uuiy2yH
122 Simei Street 1,"122, Simei Street 1, Tampines, Southeast, 520122, Singapore",1.3454446500000001,103.95238952602958,Tampines,East,SIMEI MRT STATION,1.343202895,103.9533717,0.27213468040669087,3.2656161648802904,1200.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/122-simei-street-1-hdb-9ieDYad6FbGz537Cpf2aWR
612 Woodlands Avenue 4,"Woodlands Avenue 4, Woodlands, Northwest, 738954, Singapore",1.4465628,103.7923256,Woodlands,North,WOODLANDS NORTH MRT STATION,1.4482925,103.7856927,0.7619826818706755,9.143792182448106,900.0,HDB,Common room,500.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/612-woodlands-avenue-4-hdb-H3H3XXTRZz6vGsXVP8EWh2
31 Boon Lay Dr,"Boon Lay Drive, Boon Lay, Jurong West, Southwest, 640259, Singapore",1.3456298,103.7093283,Boon Lay,West,BOON LAY MRT STATION,1.338604055,103.7060646,0.8613623461342208,10.33634815361065,1700.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/85-soho-boon-lay-condo-LsQiSLzks8HvU2M59rn4bz
132 Ang Mo Kio Avenue 3,"132, Ang Mo Kio Avenue 3, Kebun Baru, Ang Mo Kio, Central, 560132, Singapore",1.3714545999999999,103.84180304813626,Ang Mo Kio,North-East,MAYFLOWER MRT STATION,1.372086639,103.8368239,0.5579413183994018,6.695295820792821,900.0,HDB,Common room,200.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/132-ang-mo-kio-avenue-3-hdb-FcjRKMQmLCTPaBagNXsZRc
207 Jurong East Street 21,"207, Jurong East Street 21, Jurong East View, Jurong East, Southwest, 600207, Singapore",1.33804465,103.74226093601044,Jurong East,West,JURONG EAST MRT STATION,1.33315262,103.7422865,0.5439763400732478,6.527716080878974,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/207-jurong-east-street-21-hdb-nevugJHuxDo98Pvc5Xbk7e
295B Compassvale Crescent,"295B, Compassvale Crescent, Seng Kang, Northeast, 542295, Singapore",1.3976524,103.9002717,Seng Kang,North-East,COMPASSVALE LRT STATION,1.394493046,103.9004925,0.3521605190683883,4.22592622882066,1200.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/295b-compassvale-crescent-hdb-QdvrXbrAvnubo95UZqVN6G
103 Henderson Crescent,"Henderson Crescent, Bukit Merah, Central, 151106, Singapore",1.2887857,103.8219711,Bukit Merah,Central,REDHILL MRT STATION,1.289562726,103.8168167,0.5794755939410231,6.953707127292277,1300.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/103-henderson-crescent-hdb-eAQKV2kuyUxwmCQRQQSSp2
784A Woodlands Rise,"784A, Woodlands Rise, Woodlands, Northwest, 732784, Singapore",1.4453752,103.80542022655264,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.7255686771077361,8.706824125292833,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/784a-woodlands-rise-hdb-5msKCpGLno58PVDd9ARrvW
681 Choa Chu Kang Crescent,"Choa Chu Kang Crescent, Yew Tee, Choa Chu Kang, Southwest, 681672, Singapore",1.4028342,103.7499165,Choa Chu Kang,West,YEW TEE MRT STATION,1.397535018,103.7474051,0.6520299637187118,7.824359564624542,1500.0,HDB,Master room,193.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/681-choa-chu-kang-crescent-hdb-6KnjHfj22krWuPXHwMpXFh
95 Tampines Ave 1,"Tampines Avenue 1, Tampines, Southeast, 520935, Singapore",1.3450234,103.9409479,Tampines,East,TAMPINES WEST MRT STATION,1.345515305,103.938437,0.2844311964310507,3.413174357172608,1300.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/waterview-condo-izGpn9zzi5XjT92nGSuXkU
426B Yishun Avenue 11,"426B, Yishun Avenue 11, Yishun, Northwest, 760414, Singapore",1.4227272499999999,103.84638484485336,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,1.4689647122755425,17.62757654730651,800.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/426b-yishun-avenue-11-hdb-CDsBE7aVPqQVFvLNakdUhj
258 Jurong East Street 24,"258, Jurong East Street 24, Yuhua, Jurong East, Southwest, 600258, Singapore",1.3437483000000001,103.73926235277892,Jurong East,West,CHINESE GARDEN MRT STATION,1.342352821,103.7325967,0.757056021542644,9.084672258511727,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/258-jurong-east-street-24-hdb-SD7wzQpkTb4w4x7Fumc2BY
22 Sin Ming Road,"22, Sin Ming Road, Sin Ming, Bishan, Central, 570022, Singapore",1.35741025,103.83946944734114,Bishan,Central,UPPER THOMSON MRT STATION,1.354411853,103.8329382,0.7989314175602893,9.587177010723472,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/22-sin-ming-road-hdb-EXpAQWJGz2tNYfLCo9oqxn
317D Anchorvale Road,"317D, Anchorvale Road, Anchorvale, Seng Kang, Northeast, 544317, Singapore",1.3935187500000001,103.88790830255267,Seng Kang,North-East,FARMWAY LRT STATION,1.397170196,103.8893048,0.43468693287451815,5.216243194494218,1200.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/317d-anchorvale-road-hdb-KGomPGU5Du248yjBx9uXDR
28 Sumang Walk,"28, Sumang Walk, Waterway West, Punggol, Northeast, 828619, Singapore",1.410002,103.89844288544876,Punggol,North-East,SUMANG LRT STATION,1.408452426,103.8985585,0.1727833996912447,2.0734007962949366,1500.0,Condo,Common room,140.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/piermont-grand-condo-6GVk8wpFPxTeALskT6qBjD
409 Woodlands Street 41,"409, Woodlands Street 41, Woodlands, Northwest, 730409, Singapore",1.42904805,103.77331092702966,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,0.3946063162469133,4.735275794962959,900.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-23,https://99.co/singapore/rooms/property/409-woodlands-street-41-hdb-mbgh7UmFmW4VPsoBNB4N7U
511 Woodlands Drive 14,"Woodlands Drive 14, Woodlands, Northwest, 738079, Singapore",1.4338723,103.7902791,Woodlands,North,WOODLANDS MRT STATION,1.436875128,103.7864851,0.5379166476914953,6.454999772297943,1000.0,HDB,Common room,200.0,FULLY FURNISHED,2023-09-23,https://99.co/singapore/rooms/property/511-woodlands-drive-14-hdb-SXyoiJsnedPFuFmwMzYuVr
51 Hougang Ave 7,"51, Hougang Avenue 7, Hougang, Northeast, 530357, Singapore",1.3724075,103.900032,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.8595560909612598,10.314673091535118,1600.0,Condo,Master room,160.0,FULLY FURNISHED,2023-09-23,https://99.co/singapore/rooms/property/riverfront-residences-condo-57roRvR4aZrWYEMHDAqNVC
485D Choa Chu Kang Avenue 5,"485D, Choa Chu Kang Avenue 5, Peng Siang, Choa Chu Kang, Southwest, 684485, Singapore",1.37527385,103.7388052214743,Choa Chu Kang,West,SOUTH VIEW LRT STATION,1.380298287,103.7452918,0.9121803298570672,10.946163958284806,650.0,HDB,Common room,60.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/485d-choa-chu-kang-avenue-5-hdb-Ui6ZcNMu7weFP4QeBsbAzp
364 Yishun Ring Road,"Yishun Ring Road, Yishun, Northwest, 760675, Singapore",1.4198555,103.8438519,Yishun,North,KHATIB MRT STATION,1.41738337,103.8329799,1.2394088217888835,14.872905861466602,950.0,HDB,Common room,50.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/364-yishun-ring-road-hdb-oALXu4jbiG2Juue6MZxzHS
456 Tampines Street 42,"456, Tampines Street 42, Tampines East, Tampines, Northeast, 520456, Singapore",1.35765265,103.95455165,Tampines,East,TAMPINES EAST MRT STATION,1.356191483,103.9546345,0.16273518170303186,1.9528221804363823,950.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/456-tampines-street-42-hdb-3WHdNVioi9AAqoAm6zWjnQ
120 Ho Ching Road,"120, Ho Ching Road, Jurong West, Southwest, 610120, Singapore",1.3351429000000001,103.72392421066033,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,1.066272235272059,12.79526682326471,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/120-ho-ching-road-hdb-4JDmWFPARdXaodDGZZNpam
258 Jurong East Street 24,"258, Jurong East Street 24, Yuhua, Jurong East, Southwest, 600258, Singapore",1.3437483000000001,103.73926235277892,Jurong East,West,CHINESE GARDEN MRT STATION,1.342352821,103.7325967,0.757056021542644,9.084672258511727,550.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22,https://99.co/singapore/rooms/property/258-jurong-east-street-24-hdb-NiTLRHW2xJSw2poUR6ZTYt
